processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
GBVU4174-13	JQ933207	3713995	M. Mikage et al. 9614281 (E)	JQ933207	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121216	Lamiales	903	Plantaginaceae			554586	Adenosma	554587	Adenosma indianum					(Lour.) Merr.																		taxon:1205689										Nepal		Nawalparasi district											
GBVU4390-13	JQ933449	3714211	T. Hoshino et al. 9666189 (E)	JQ933449	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121216	Lamiales	148535	Gesneriaceae			554853	Platystemma	554854	Platystemma violoides					Wall.																		taxon:656707										Nepal		Dhaulagiri zone											
GBVW134-13	JX087867	3714955	E:Miyamoto 9584100	JX087867	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	203	Ranunculales	121255	Papaveraceae			291820	Meconopsis	557363	Meconopsis wallichii																							taxon:1203041										Nepal													
GBVW176-13	JX087909	3714997	Egan 16	JX087909	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	203	Ranunculales	121255	Papaveraceae			291820	Meconopsis	557349	Meconopsis napaulensis					DC.																		taxon:248843										Nepal													
GSCMA1307-11	CCDB-04609 F12	2067018	CCDB-04609 F12	CCDB-04609 F12	Research Collection of Hans Riefenstahl		BOLD:AAQ2607	20	Arthropoda	82	Insecta	113	Lepidoptera											Hans Riefenstahl							leg. M. Petersen (D)							A	M	S						28.77	83.7			2500				Nepal					1242566	http://www.boldsystems.org/pics/GSCMA/IMG_0607+1312305310.JPG	Dorsal	imago	Sesiidae Research Group	2010	CreativeCommons - Attribution Non-Commercial Share-Alike	Sesiidae Research Group	Sesiidae Research Group
GSCMA805-10	CCDB-04687 D09	1776490	CCDB-04687 D09	CCDB-04687 D09	Research Collection of Arthur Lingenhoele		BOLD:AAQ2607	20	Arthropoda	82	Insecta	113	Lepidoptera											Arthur Lingenhoele							leg. A. Lingenhoele (D-Biberach)							A	M	S						28.77	83.7			2640				Nepal					986952	http://www.boldsystems.org/pics/GSCMA/IMG_7415+1288623358.JPG	Dorsal	imago	Sesiidae Research Group	2010	CreativeCommons - Attribution Non-Commercial Share-Alike	Sesiidae Research Group	Sesiidae Research Group
GWOST916-11	BC ZSM Lep 58822	2197997	BC ZSM Lep 58822	BC ZSM Lep 58822	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ABW0218	20	Arthropoda	82	Insecta	113	Lepidoptera											Claude Herbulot							Siniaev & Afonin							A	M	S						28.4	83.6833			2700				Nepal					1391092	http://www.boldsystems.org/pics/GWOST/BC_ZSM_Lep_58822+1317743700.JPG	Dorsal	adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Dr. Axel Hausmann
GWOSW051-11	BC ZSM Lep 44657	2234328	BC ZSM Lep 44657	BC ZSM Lep 44657	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ABA7667	20	Arthropoda	82	Insecta	113	Lepidoptera											Ulf Buchsbaum							Hreblay & Bodi							A	M	S						28.1833	85.3167			2165				Nepal					1420988	http://www.boldsystems.org/pics/GWOSW/BC_ZSM_Lep_44657+1320073500.JPG	Adult	Dorsal	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Dr. Axel Hausmann
GWOTE672-12	BC ZSM Lep add 57818	2493535	BC ZSM Lep add 57818	BC ZSM Lep add 57818	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ABX0427	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							Siniaev & Afonin															28.4	83.6833			2700				Nepal					1594551	http://www.boldsystems.org/pics/GWOTE/BC_ZSM_Lep_add_57818+1332406510.JPG	Dorsal		Axel Hausmann	2012	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann
GWOTY956-14	BC ZSM Lep 83327	5076206	BC ZSM Lep 83327	BC ZSM Lep 83327	SNSB, Zoologische Staatssammlung Muenchen			20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5242	Larentiinae	158305	Hydria	647291	Hydria acis			Axel Hausmann				Type:Holotype			F. Lobbichler							a	M	S				Holotype		29.1833	83.9667			3700				Nepal		Mustangbhot		Kehami	2455808|2455697	http://www.boldsystems.org/pics/GWOTY/BC_ZSM_Lep_83327b+1413992464.JPG|http://www.boldsystems.org/pics/GWOTY/BC_ZSM_Lep_83327+1413992448.JPG	labels|adult	Labels|Dorsal	Axel Hausmann|Axel Hausmann	2014|2014	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen|SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann|photo work group Dr. Axel Hausmann
ITSAB2576-14	AJ410318	4687546	Chassot 97-69 (NEU)	AJ410318	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121212	Gentianales	121708	Gentianaceae			124670	Gentianopsis	626369	Gentianopsis contorta																							Gentianopsis contorta										Nepal		Rara											
ITSAI3323-14	FJ639942	4678011	Reiter  518 WU	FJ639942	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	35476	Asterales	100962	Asteraceae			421384	Leontopodium	555664	Leontopodium jacotianum					Beauverd																		Leontopodium jacotianum										Nepal													
ITSAJ3755-14	GQ379310	4698721	Farille 78-79 26-X-1978 (G)	GQ379310	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121204	Apiales	121260	Apiaceae			630675	Indoschulzia	630676	Indoschulzia hameliana																							Indoschulzia hameliana										Nepal													
ITSAO1694-14	JX569809	4711654	NAST-F9	JX569809	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121212	Gentianales	121708	Gentianaceae			368249	Swertia	622444	Swertia chirayita																							Swertia chirayita										Nepal		Lalitpur											
LBEOA094-11	EUPT-11-092	2012681	BMB-11-094	BMB-11-094	Museum Witt Muenchen		BOLD:AAL7623	20	Arthropoda	82	Insecta	113	Lepidoptera											Sergey N. Pugaev							M. Hreblay							A	F	S						27.14	87.09			2000				Nepal	Eastern												
LYMAN081-08	ww01279	966974	217092		Smithsonian Institution, National Museum of Natural History		BOLD:AAX5830	20	Arthropoda	82	Insecta	113	Lepidoptera	33532	Erebidae	24218	Lymantriinae	24219	Lymantria	190886	Lymantria concolor					Walker, 1855					H. Schnitzler							A	M											2200				Nepal				Jlrl, ca 200km E. Katmandu	841590	http://www.boldsystems.org/pics/GLYMA/217092+1242288078.jpg	Dorsal		CBG Photography Group	2010	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
NPLRP317-08	ZMMU R-10328-1	973311	R-10328-1		Zoological Museum of Moscow University		BOLD:AAJ1638	18	Chordata	76	Reptilia	367	Squamata	615	Agamidae	79901	Agaminae	88030	Laudakia	174174	Laudakia tuberculata			Eugene Dunayev		GRAY 1827					Anna B. Vasileva							A	F	S						28.75	83.73			2850				Nepal		Dkhaulagary	Lanponghyun Khola river, Thinigadon vill										
PBLEA127-11	red-136	1826712	red-136	red-136	Museum Witt Muenchen		BOLD:AAU0194	20	Arthropoda	82	Insecta	113	Lepidoptera											Dmitry Shovkoon							Csovari & Hreblay							A	M	S						27.32	86.35			3000				Nepal													
PGBMA1385-20	KY406809	11196746	JK911		Mined from GenBank, NCBI			176192	Bryophyta	176410	Bryopsida	397527	Pottiales	397528	Pottiaceae			546187	Bryoerythrophyllum	972594	Bryoerythrophyllum wallichii														Nepal: Sankhuwasabha Distr.																			Nepal													
QUNOC520-13	20139-240111-NE	3751700		20139-240111-NE	Vilnius University, Institute of Ecology of Nature Research		BOLD:ACJ6010	20	Arthropoda	82	Insecta	113	Lepidoptera											Aidas Saldaitis							Benedek							adult								28.88	81.75			2400				Nepal													
SARBA574-09	BC-RBP-1044	1037029		BC-RBP-1044	Research Collection of Ron Brechlin		BOLD:AAE7886	20	Arthropoda	82	Insecta	113	Lepidoptera											Ron Brechlin							B. Herzig							A	M	S						28.1	85.14			2950				Nepal													
SASNC381-11	barcode SNB 2465	2014448		barcode SNB 2465	Research Collection of Swen Loeffler		BOLD:AAL7623	20	Arthropoda	82	Insecta	113	Lepidoptera	477	Eupterotidae	83807	Eupterotinae	98656	Tagora	347407	Tagora glaucescens			Stefan Naumann							T. Ihle							A	M	S										2500				Nepal		Ganesh Himal		Phikuri Danda									
SAVSE193-12	BC-EvS 2758	2555243		BC-EvS 2758	Research Collection of Eric Van Schayck		BOLD:AAB0776	20	Arthropoda	82	Insecta	113	Lepidoptera	451	Saturniidae	6236	Saturniinae	94195	Loepa	294269	Loepa paramiranda			Eric van Schayck				Paratype Loepa paramiranda			local collector							Adult	M	S				PT						2200				Nepal	Central	Janakpur	Jiri Village										
SAVSE323-12	BC-EvS 2698	2555373		BC-EvS 2698	Research Collection of Eric Van Schayck		BOLD:AAE7886	20	Arthropoda	82	Insecta	113	Lepidoptera											Eric van Schayck							local collector							A	M	S										2200				Nepal	Central												
SPZSM046-08	BC-ZSMRR0046	840763		BC-ZSMRR0046	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAB5811	20	Arthropoda	82	Insecta	113	Lepidoptera	551	Sphingidae	6414	Macroglossinae	715389	Cechetra	802737	Cechetra bryki			Ian J. Kitching							Dierl, Lehmann							A	M	S										2360				Nepal		Central Nepal		Kyumnu-Khola-Tal bei Gandrung	299688|299689	http://www.boldsystems.org/pics/SPZSM/DSCN3425+1214470476.JPG|http://www.boldsystems.org/pics/SPZSM/DSCN3426+1214470668.JPG	Dorsal|Dorsal	|	SNSB, Zoologische Staatssammlung Muenchen|SNSB, Zoologische Staatssammlung Muenchen	2010|2010	CreativeCommons - Attribution Non-Commercial No Derivatives|CreativeCommons - Attribution Non-Commercial No Derivatives	SNSB, Zoologische Staatssammlung Muenchen|SNSB, Zoologische Staatssammlung Muenchen	Rodolphe Rougerie|Rodolphe Rougerie
BASYM2808-13	DEI-GISHym5715	3258981	DEI-GISHym5715	DEI-GISHym5715	Senckenberg Deutsches Entomologisches Institut		BOLD:ACG2673	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	81938	Allantinae	81939	Athalia	337546	Athalia nigromaculata			Andreas Taeger							F. Creutzburg							A	M	S						29.39	82.39			3500				Nepal		Karnali		Churta Umg. E, Hochtal									
BBWP310-09	1550-N581-NEP	1239648	N00581	1550C01-NEP	Naturkundemuseum Erfurt		BOLD:ADJ5794	20	Arthropoda	82	Insecta	125	Hymenoptera											Paul H. Williams							M. Hartmann							A	F	S						29.369	82.153			3280				Nepal	Mid-western												
BM647-05	ZMMU S-164497	41063	S-164497	N-36	Zoological Museum of Moscow University		BOLD:AAW3205	18	Chordata	62	Mammalia	329	Chiroptera	1027	Vespertilionidae	3179	Vespertilioninae	3186	Barbastella	71891	Barbastella darjelingensis			Alex V. Borisenko				Skin and skull, carcass in alcohol			Alex V. Borisenko							A	F	S				N-36 - Nepal	<xml><field_number>N-36</field_number><reprod_cond>lact.</reprod_cond><coords_estimate>Map</coords_estimate><acronym>ZMMU</acronym><donator>Sergei V. Kruskop</donator><voucher>Skin and skull, carcass in alcohol</voucher><tissue>subsampled from specimen</tissue></xml>	28.333	83.75			1500				Nepal		Gandaki	Annapurna	30 km N-W from Pokhara, Bhurungdi river									
CNCHB1909-11	CNC#HEM400948	1991906	CNC#HEM400948		Canadian National Collection of Insects, Arachnids and Nematodes		BOLD:AAY7768	20	Arthropoda	82	Insecta	133	Hemiptera											C. N. C. Curators				Vouchered:Registered Collection	Tissue		Canadian Nepal Expedition							A								27.967	85							Nepal					1157601	http://www.boldsystems.org/pics/CNCHB/CNC#HEM400948+1307551700.JPG	Lateral		CNC/BIO Photography Group	2011	CreativeCommons - Attribution	Centre for Biodiversity Genomics	Grace Bannon
CNCHF2170-12	CNC#HEM404119	2582668	CNC#HEM404119		Canadian National Collection of Insects, Arachnids and Nematodes		BOLD:AAZ5690	20	Arthropoda	82	Insecta	133	Hemiptera											C. N. C. Curators				Vouchered:Registered Collection	Tissue		Canadian Nepal Expedition																							Nepal					1675092	http://www.boldsystems.org/pics/CNCHF/CNC#HEM404119+1340990014.jpg	Lateral		CNC/BIO Photography Group	2012	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
COCUZ590-18	UHIM.ms5996	9394806	UHIM.ms5996	FF15Np004ME	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	79336	Bactrocera zonata			Luc Leblanc		Saunders, 1842					B. Bhandari							Adult	M	S				Lure: methyl eugenol		27.5996	83.7273							Nepal				Ramnagar, Nawalparasi									
COCUZ655-18	UHIM.ms6068	9394871	UHIM.ms6068	FF15Np003ME	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	79336	Bactrocera zonata			Luc Leblanc		Saunders, 1842					B. Bhandari							Adult	M	S				Lure: methyl eugenol		27.5942	83.7124							Nepal				Ramnagar, Nawalparasi									
COCUZ857-18	UHIM.ms7072	9395073	UHIM.ms7072	FF15Np001CL	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	789593	Zeugodacus	789595	Zeugodacus cucurbitae			Luc Leblanc							B. Bhandari							Adult	M	S				Lure: cue lure		27.5888	83.7149							Nepal				Ramnagar, Nawalparasi									
DACIN023-20	UHIM.ms04673	11687539	UHIM.ms04673	FF15Np005	University of Hawaii Insect Museum		BOLD:ADI0801	20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	777658	Bactrocera digressa			Luc Leblanc							B. Bhandari						Cue lure	adult	M	S						27.608	83.743			182.2				Nepal				Ramnagar, Nawalparasi									
DACIN2501-20	UHIM.ms08997	12230653	UHIM.ms08997	FF15Np002	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult	M	S						27.5909	83.7209			128.2				Nepal				Ramnagar, Nawalparasi									
DACIN2518-20	UHIM.ms09016	12230670	UHIM.ms09016	FF15Np002	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult	M	S						27.5909	83.7209			128.2				Nepal				Ramnagar, Nawalparasi									
DACIN2531-20	UHIM.ms09029	12230683	UHIM.ms09029	FF15Np004	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult	M	S						27.5996	83.7273			138.9				Nepal				Ramnagar, Nawalparasi									
DACIN2533-20	UHIM.ms09031	12230685	UHIM.ms09031	FF15Np004	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult	M	S						27.5996	83.7273			138.9				Nepal				Ramnagar, Nawalparasi									
FON117-15	DPR_E 1314068	6233111		1314068	National Herbarium and Plant Laboratories, Nepal			12	Magnoliophyta	41	Magnoliopsida	121244	Ericales															Vouchered:Registered Collection	leaf		H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt															27.432	87.457			3500				Nepal													
FON121-15	DPR_E 1314083	6233115		1314083	National Herbarium and Plant Laboratories, Nepal			12	Magnoliophyta	41	Magnoliopsida	121244	Ericales															Vouchered:Registered Collection	leaf		H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt															27.469	87.463			4190				Nepal													
FSSM020-14	CBD2012GE5001	4814656		CBD2012GE5001	Bharathiar University			12	Magnoliophyta	44	Liliopsida	200	Poales	907	Poaceae	122372	Chloridoideae	204881	Eleusine	293729	Eleusine coracana			Ragupathy Subramanyam		(L.) Gaertn.					LI-BIRD													(L.) Gaertn.										Nepal													
GACS8230-19	MG738550	10217688		MG738550	University of Guelph		BOLD:AAB8715	20	Arthropoda	63	Arachnida	251	Araneae	1290	Tetragnathidae			24699	Leucauge	941882	Leucauge argyrobapta																									29.526	82.2953							Nepal													
GBCMI3545-19	MG229546	10152508	HBG2604		Mined from GenBank, NCBI		BOLD:ACG7869	20	Arthropoda	69	Malacostraca	330	Isopoda	1644	Cirolanidae			27535	Bathynomus	27536	Bathynomus giganteus					A. Milne Edwards, 1879																				27.911	85.54							Nepal													
GBGC18013-19	MH558118	10868277		MH558118	Mined from GenBank, NCBI		BOLD:AEB4535	18	Chordata	62	Mammalia	313	Rodentia	64481	Cricetidae	3133	Arvicolinae	122971	Neodon	666077	Neodon sikimensis																									29.169	82.94							Nepal													
GBGLO1127-13	GU227890	3832090		GU227890	Mined from GenBank, NCBI			34	Ascomycota	85899	Sordariomycetes	191457	Glomerellalles	191458	Glomerellaceae			456429	Colletotrichum	578977	Colletotrichum truncatum					(Schwein.) Andrus & W.D. Moore 1935																			Colletotrichum truncatum									Nepal													
GBHS8752-13	JF742211	3599833	JF742211	JF742211	Mined from GenBank, NCBI		BOLD:AAA0001	18	Chordata	62	Mammalia	281	Primates	1007	Hominidae	1126056	Homininae	4523	Homo	12439	Homo sapiens					Linnaeus, 1758																												Nepal		Kathmandu											
GBHYP8400-13	JQ647430	3843940		JQ647430	Mined from GenBank, NCBI			34	Ascomycota	85899	Sordariomycetes	23623	Hypocreales	91424	Bionectriaaceae			91427	Acremonium	579833	Acremonium nepalense					W. Gams 1975																			Acremonium nepalense									Nepal													
GBITS68727-21	DQ175603	13555781		DQ175603	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	43434	Rosales	121494	Urticaceae			121637	Pilea	1118504	Pilea umbrosa																																	Nepal													
GBMA26983-19	MH137335	9794653			Mined from GenBank, NCBI		BOLD:ADX2757	18	Chordata	62	Mammalia	329	Chiroptera	1027	Vespertilionidae	98595	Kerivoulinae	3180	Kerivoula	15981	Kerivoula hardwickii					Horsfield, 1824																												Nepal													
GBMH0937-06	AY589958	486580			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	737139	Psocodea	1867	Pediculidae			6351	Pediculus	28246	Pediculus humanus					Linnaeus, 1758																												Nepal													
GBMH0969-06	AY589990	486612			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	737139	Psocodea	1867	Pediculidae			6351	Pediculus	28246	Pediculus humanus					Linnaeus, 1758																												Nepal													
GBMIN110715-17	KT160292	8451097		KT160292	Mined from GenBank, NCBI		BOLD:ACG4981	23	Mollusca	92	Gastropoda	312020	Hygrophila	853	Lymnaeidae			6042	Radix	795910	Radix sp. Chisapani Dhanusa NP																																	Nepal													
GBMLG17205-14	KC495745	5139491		KC495745	Mined from GenBank, NCBI		BOLD:ACG4809	23	Mollusca	92	Gastropoda			1476	Planorbidae	659609	Planorbinae	5978	Gyraulus	651324	Gyraulus sp. 15639																								isolate: 15639	28.07	81.72							Nepal													
GBMNA30609-19	MK213898	10758083	YF174364		Mined from GenBank, NCBI		BOLD:AEA6694	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	3061	Hesperiinae	189298	Caltoris	189299	Caltoris cahira	960030	Caltoris cahira austeni																															Nepal													
GBMNB4343-20	MG182221	11558766	MayT65		Mined from GenBank, NCBI		BOLD:AED2599	18	Chordata	77	Actinopterygii	243	Cypriniformes	1144	Cyprinidae	345121	Labeoninae	140776	Garra	983125	Garra sp. MayT65																																	Nepal													
GBMNB4346-20	MG182224	11558769	N08135		Mined from GenBank, NCBI		BOLD:AAV6827	18	Chordata	77	Actinopterygii	243	Cypriniformes	1144	Cyprinidae	345121	Labeoninae	140776	Garra	983128	Garra sp. N08135																																	Nepal													
GBMNC54817-20	MT933067	12444592		MT933067	Mined from GenBank, NCBI		BOLD:AAA4532	20	Arthropoda	82	Insecta	113	Lepidoptera	561	Noctuidae	4476	Noctuinae	7131	Spodoptera	21753	Spodoptera frugiperda					Smith & Abbot, 1797																												Nepal													
GBMNF26176-22	OL331070	15320818	NP2_4M	OL331070	Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	127	Diptera	1730	Culicidae	2142	Culicinae	6438	Aedes	24536	Aedes albopictus					Skuse, 1894																												Nepal													
GBMPL256-13	JN794501	3586023	UGSB 7513		Mined from GenBank, NCBI		BOLD:ACD2692	23	Mollusca	92	Gastropoda	312020	Hygrophila	853	Lymnaeidae			6042	Radix																Country data added by CBG collection curation - Aug 2020											26.664	87.6156							Nepal		Province Number 1											
GBMPL260-13	JN794497	3586027	UGSB 7509		Mined from GenBank, NCBI		BOLD:ACD2692	23	Mollusca	92	Gastropoda	312020	Hygrophila	853	Lymnaeidae			6042	Radix																Country data added by CBG collection curation - Aug 2020											27.485	85.2774							Nepal		Bagmati											
GBVL3699-11	DQ286007	2324782	Long 30559 (E).	DQ286007	Mined from GenBank, NCBI			256173	Marchantiophyta	256174	Marchantiopsida	176416	Marchantiales	414070	Aytoniaceae			418248	Cryptomitrium	442591	Cryptomitrium himalayense					Kashyap																		taxon:349373										Nepal													
GBVM2493-11	AB575100	2317818	TNS:771178	AB575100	Mined from GenBank, NCBI			38074	Pteridophyta	977651	Polypodiopsida	38076	Polypodiales	38082	Dryopteridaceae			371835	Cyrtomium	424459	Cyrtomium caryotideum																							taxon:207838										Nepal													
GBVM486-11	AY724760	2315811	RBGKew 1979.06113	AY724760	Mined from GenBank, NCBI			251587	Pinophyta	48341	Pinopsida	48346	Pinales	48450	Pinaceae			100249	Pinus	371851	Pinus roxburghii																							taxon:71650										Nepal													
GBVR3032-13	FN434294	3697649		FN434294	Mined from GenBank, NCBI			12	Magnoliophyta	44	Liliopsida	200	Poales	907	Poaceae			293973	Stipa	551453	Stipa koelzii																							taxon:665516										Nepal		upper Langtang, Langschisa, 4200m											
GBVU4292-13	JQ933338	3714113	S. Noshiro et al. 9760102 (E)	JQ933338	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	35476	Asterales	100962	Asteraceae			121576	Galinsoga	121577	Galinsoga quadriradiata					Ruiz & Pav.																		taxon:183030										Nepal		Koshi											
GWORK1303-15	BC ZSM Lep 74375	5524764	BC ZSM Lep 74375	BC ZSM Lep 74375	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ACS9671	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							C. Herbulot							a	F	S						27.542	85.392			1750				Nepal					2555319	http://www.boldsystems.org/pics/GWORK/BC_ZSM_Lep_74375+1424362940.JPG	adult	Dorsal	Axel Hausmann	2015	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann
