,processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
835,DACIN1365-20,UHIM.ms05453,12229517,UHIM.ms05453,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
836,DACIN2493-20,UHIM.ms08989,12230645,UHIM.ms08989,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
837,DACIN2515-20,UHIM.ms09013,12230667,UHIM.ms09013,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
903,DACIN1056-20,UHIM.ms04679,12229208,UHIM.ms04679,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,920093.0,Bactrocera nigrifacia,,,Luc Leblanc,,,,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Cue lure,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
905,DACIN2514-20,UHIM.ms09012,12230666,UHIM.ms09012,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
970,DACIN3444-20,UHIM.ms10191,12231596,UHIM.ms10191,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1029,DACIN1214-20,UHIM.ms05254,12229366,UHIM.ms05254,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1033,DACIN3442-20,UHIM.ms10188,12231594,UHIM.ms10188,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1034,DACIN3460-20,UHIM.ms10210,12231612,UHIM.ms10210,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1097,DACIN2513-20,UHIM.ms09011,12230665,UHIM.ms09011,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1098,DACIN3451-20,UHIM.ms10200,12231603,UHIM.ms10200,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1157,COCUZ596-18,UHIM.ms6002,9394812,UHIM.ms6002,FF15Np002ME,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,,,,Adult,M,S,,,,Lure: methyl eugenol,,27.5909,83.7209,,,,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1158,COCUZ601-18,UHIM.ms6011,9394817,UHIM.ms6011,FF15Np002ME,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,,,,Adult,M,S,,,,Lure: methyl eugenol,,27.5909,83.7209,,,,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1165,DACIN2490-20,UHIM.ms08986,12230642,UHIM.ms08986,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1166,DACIN2522-20,UHIM.ms09020,12230674,UHIM.ms09020,FF15Np002,University of Hawaii Insect Museum,,BOLD:AAA2295,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1167,DACIN3447-20,UHIM.ms10194,12231599,UHIM.ms10194,FF15Np002,University of Hawaii Insect Museum,,BOLD:AAA2295,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1168,DACIN3452-20,UHIM.ms10201,12231604,UHIM.ms10201,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1225,DACIN2501-20,UHIM.ms08997,12230653,UHIM.ms08997,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1226,DACIN2518-20,UHIM.ms09016,12230670,UHIM.ms09016,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1281,DACIN1222-20,UHIM.ms05262,12229374,UHIM.ms05262,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1282,DACIN1364-20,UHIM.ms05452,12229516,UHIM.ms05452,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1284,DACIN2494-20,UHIM.ms08990,12230646,UHIM.ms08990,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1345,COCUZ592-18,UHIM.ms5998,9394808,UHIM.ms5998,FF15Np002ME,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,,,,Adult,M,S,,,,Lure: methyl eugenol,,27.5909,83.7209,,,,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1346,COCUZ597-18,UHIM.ms6004,9394813,UHIM.ms6004,FF15Np002ME,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,,,,Adult,M,S,,,,Lure: methyl eugenol,,27.5909,83.7209,,,,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1347,COCUZ603-18,UHIM.ms6013,9394819,UHIM.ms6013,FF15Np002ME,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,,,,Adult,M,S,,,,Lure: methyl eugenol,,27.5909,83.7209,,,,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1350,DACIN2487-20,UHIM.ms08983,12230639,UHIM.ms08983,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1413,DACIN1053-20,UHIM.ms04674,12229205,UHIM.ms04674,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,920060.0,Bactrocera aethriobasis,,,Luc Leblanc,,,,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1415,DACIN1450-20,UHIM.ms06006,12229602,UHIM.ms06006,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1417,DACIN2488-20,UHIM.ms08984,12230640,UHIM.ms08984,FF15Np002,University of Hawaii Insect Museum,,BOLD:AAA2295,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1418,DACIN2491-20,UHIM.ms08987,12230643,UHIM.ms08987,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1481,COCUZ599-18,UHIM.ms6008,9394815,UHIM.ms6008,FF15Np002ME,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,,,,Adult,M,S,,,,Lure: methyl eugenol,,27.5909,83.7209,,,,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1543,DACIN3446-20,UHIM.ms10193,12231598,UHIM.ms10193,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1605,DACIN2499-20,UHIM.ms08995,12230651,UHIM.ms08995,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1608,DACIN3443-20,UHIM.ms10189,12231595,UHIM.ms10189,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1609,DACIN3449-20,UHIM.ms10197,12231601,UHIM.ms10197,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1610,DACIN3455-20,UHIM.ms10204,12231607,UHIM.ms10204,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1672,DACIN1218-20,UHIM.ms05258,12229370,UHIM.ms05258,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1674,DACIN2510-20,UHIM.ms09006,12230662,UHIM.ms09006,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1676,DACIN3453-20,UHIM.ms10202,12231605,UHIM.ms10202,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1677,DACIN3454-20,UHIM.ms10203,12231606,UHIM.ms10203,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1733,DACIN2498-20,UHIM.ms08994,12230650,UHIM.ms08994,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1734,DACIN2507-20,UHIM.ms09003,12230659,UHIM.ms09003,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1792,DACIN1451-20,UHIM.ms06007,12229603,UHIM.ms06007,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1793,DACIN2485-20,UHIM.ms08981,12230637,UHIM.ms08981,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1794,DACIN2517-20,UHIM.ms09015,12230669,UHIM.ms09015,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1865,DACIN3458-20,UHIM.ms10208,12231610,UHIM.ms10208,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1923,COCUZ591-18,UHIM.ms5997,9394807,UHIM.ms5997,FF15Np002ME,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,,,,Adult,M,S,,,,Lure: methyl eugenol,,27.5909,83.7209,,,,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1924,DACIN1366-20,UHIM.ms05454,12229518,UHIM.ms05454,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1925,DACIN2516-20,UHIM.ms09014,12230668,UHIM.ms09014,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1926,DACIN2530-20,UHIM.ms09028,12230682,UHIM.ms09028,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,78904.0,Bactrocera dorsalis,,,Luc Leblanc,,"Hendel, 1912",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,M,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1928,DACIN3461-20,UHIM.ms10214,12231613,UHIM.ms10214,FF15Np002,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,453393.0,Bactrocera raiensis,,,Michael San jose,,"Drew & Hancock, 1994",,,,,B. Bhandari,,,,Collection Date: April-May 2015,,Methyl eugenol,Adult,,S,,,,,,27.5909,83.7209,,,128.2,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
1986,COCUZ598-18,UHIM.ms6005,9394814,UHIM.ms6005,FF15Np002ME,University of Hawaii Insect Museum,,,20,Arthropoda,82,Insecta,127.0,Diptera,439.0,Tephritidae,2194.0,Dacinae,6515.0,Bactrocera,79336.0,Bactrocera zonata,,,Luc Leblanc,,"Saunders, 1842",,,,,B. Bhandari,,,,,,,Adult,M,S,,,,Lure: methyl eugenol,,27.5909,83.7209,,,,,,,Nepal,,,,"Ramnagar, Nawalparasi",,,,,,,,,
